,itemName,imageKey,Date_Produced,Log_ID,Item_Type,PLU,Meal,Action_Taken,Action_Reason,Quantity,Pan_ID,Pan_Weight,Unit,Station,Location_ID,Location,Served,Saved,Sold,Shrink,logtime,locationId,imageId
849,"Brussels Sprouts, Cacio e Pepe HB NA", 55/13221ca0fa6e11e990c345c3f76c0e47,10/28/19,68165,Menu Item,46000029299,Breakfast,Served,Start,6.96661,197,0.95,Lbs,HB,55,Cranston,6.01661,0,6.01661,0,10/29/19 13:04,55, 13221ca0-fa6e-11e9-90c3-45c3f76c0e47
850,Bucks Tuna Salad, 55/3bfd73d0ece611e990c345c3f76c0e47,10/12/19,55628,Menu Item,27720900000,Breakfast,Served,Start,7.95869,203,2.4,Lbs,SB,55,Cranston,5.55869,0,5.55869,0,10/12/19 7:49,55, 3bfd73d0-ece6-11e9-90c3-45c3f76c0e47
851,Bucks Tuna Salad, 55/48501150e82d11e98246012e5e367d18,10/6/19,49624,Menu Item,27720900000,Breakfast,Served,Start,5.51156,203,2.4,Lbs,SB,55,Cranston,3.11156,0,3.11156,0,10/6/19 7:35,55, 48501150-e82d-11e9-8246-012e5e367d18
852,Bucks Tuna Salad, 55/7c60b8f0eb5211e990c345c3f76c0e47,10/9/19,53794,Menu Item,27720900000,Breakfast,Served,Start,1.30073,209,0.4,Lbs,SB,55,Cranston,0.9007299999999999,0,0.9007299999999999,0,10/10/19 7:38,55, 7c60b8f0-eb52-11e9-90c3-45c3f76c0e47
853,Bucks Tuna Salad, 55/91090b60e5d311e990c345c3f76c0e47,10/3/19,45907,Menu Item,27720900000,Breakfast,Served,Start,6.50364,203,2.4,Lbs,SB,55,Cranston,4.10364,0,4.10364,0,10/3/19 7:47,55, 91090b60-e5d3-11e9-90c3-45c3f76c0e47
854,Bucks Tuna Salad, 55/9bb42d60e9c011e990c345c3f76c0e47,10/8/19,51952,Menu Item,27720900000,Breakfast,Served,Start,7.69413,204,1.9,Lbs,SB,55,Cranston,5.79413,0,5.79413,0,10/8/19 7:42,55, 9bb42d60-e9c0-11e9-90c3-45c3f76c0e47
855,Bucks Tuna Salad, 55/aa8ec640eb5211e990c345c3f76c0e47,10/9/19,53796,Menu Item,27720900000,Breakfast,Served,Start,8.02483,203,2.4,Lbs,SB,55,Cranston,5.62483,0,5.62483,0,10/10/19 7:40,55, aa8ec640-eb52-11e9-90c3-45c3f76c0e47
856,Bucks Tuna Salad, 55/bbece170ea8e11e990c345c3f76c0e47,10/9/19,52938,Menu Item,27720900000,Breakfast,Served,Start,5.55565,203,2.4,Lbs,SB,55,Cranston,3.15565,0,3.15565,0,10/9/19 8:17,55, bbece170-ea8e-11e9-90c3-45c3f76c0e47
857,Bucks Tuna Salad, 55/e8d92ad0e44a11e990c345c3f76c0e47,9/30/19,43442,Menu Item,27720900000,Breakfast,Served,Start,7.473669999999999,206,1.65,Lbs,SB,55,Cranston,5.82367,0,5.82367,0,10/1/19 8:57,55, e8d92ad0-e44a-11e9-90c3-45c3f76c0e47
858,Buffalo Chicken Wings, 52/194e06e0e52711e98246012e5e367d18,10/2/19,44871,Menu Item,46000063709,Breakfast,Served,Start,5.3792800000000005,179,0.99,Lbs,HB,52,Hingham,4.38928,0,4.38928,0,10/2/19 11:13,52, 194e06e0-e527-11e9-8246-012e5e367d18
859,Buffalo Chicken Wings, 52/76de0000e60b11e990c345c3f76c0e47,10/3/19,46445,Menu Item,46000063709,Breakfast,Served,Start,4.76198,185,1.82,Lbs,HB,52,Hingham,2.94198,0,2.94198,0,10/3/19 14:27,52, 76de0000-e60b-11e9-90c3-45c3f76c0e47
860,Buffalo Chicken Wings, 52/acfbf840e45811e98246012e5e367d18,10/1/19,43520,Menu Item,46000063709,Breakfast,Served,Start,10.8247,185,1.82,Lbs,HB,52,Hingham,9.0047,0,9.0047,0,10/1/19 10:35,52, acfbf840-e458-11e9-8246-012e5e367d18
861,Buffalo Tofu, 55/41a84760eb4c11e990c345c3f76c0e47,10/9/19,53746,Menu Item,26278000000,Breakfast,Served,Start,4.7840300000000004,203,2.4,Lbs,SB,55,Cranston,2.38403,0,2.38403,0,10/10/19 6:54,55, 41a84760-eb4c-11e9-90c3-45c3f76c0e47
862,Buffalo Tofu, 55/4e112580ea8411e98246012e5e367d18,10/9/19,52839,Menu Item,26278000000,Breakfast,Served,Start,5.35723,203,2.4,Lbs,SB,55,Cranston,2.95723,0,2.95723,0,10/9/19 7:02,55, 4e112580-ea84-11e9-8246-012e5e367d18
863,Buffalo Tofu, 55/54f5cf50e5ce11e990c345c3f76c0e47,10/3/19,45806,Menu Item,26278000000,Breakfast,Served,Start,7.4957199999999995,203,2.4,Lbs,SB,55,Cranston,5.09572,0,5.09572,0,10/3/19 7:10,55, 54f5cf50-e5ce-11e9-90c3-45c3f76c0e47
864,Buffalo Tofu, 55/62b4d740e82a11e990c345c3f76c0e47,10/6/19,49582,Menu Item,26278000000,Breakfast,Served,Start,6.635910000000001,203,2.4,Lbs,SB,55,Cranston,4.23591,0,4.23591,0,10/6/19 7:14,55, 62b4d740-e82a-11e9-90c3-45c3f76c0e47
865,Buffalo Tofu, 55/7487a8f0e8f511e990c345c3f76c0e47,10/7/19,50759,Menu Item,26278000000,Breakfast,Served,Start,5.55565,204,1.9,Lbs,SB,55,Cranston,3.65565,0,3.65565,0,10/7/19 7:27,55, 7487a8f0-e8f5-11e9-90c3-45c3f76c0e47
866,Buffalo Tofu, 55/b1722980ecdc11e990c345c3f76c0e47,10/11/19,55513,Menu Item,26278000000,Breakfast,Served,Start,4.828119999999999,203,2.4,Lbs,SB,55,Cranston,2.4281200000000003,0,2.4281200000000003,0,10/12/19 6:40,55, b1722980-ecdc-11e9-90c3-45c3f76c0e47
867,Buffalo Tofu, 55/e67bbaf0e9bd11e98246012e5e367d18,10/8/19,51901,Menu Item,26278000000,Breakfast,Served,Start,6.37136,204,1.9,Lbs,SB,55,Cranston,4.47136,0,4.47136,0,10/8/19 7:22,55, e67bbaf0-e9bd-11e9-8246-012e5e367d18
868,Buffalo Wings, 51/00292f80f7f811e990c345c3f76c0e47,10/26/19,65913,Menu Item,46000063709,Breakfast,Served,Start,22.5092,105,3.46,Lbs,HB,51,Dedham,19.0492,0,19.0492,0,10/26/19 9:53,51, 00292f80-f7f8-11e9-90c3-45c3f76c0e47
869,Buffalo Wings, 51/05aa8150f0e811e98246012e5e367d18,10/16/19,59281,Menu Item,46000063709,Breakfast,Served,Start,26.3893,105,3.46,Lbs,HB,51,Dedham,22.9293,0,22.9293,0,10/17/19 10:12,51, 05aa8150-f0e8-11e9-8246-012e5e367d18
870,Buffalo Wings, 51/0ace2410f98111e98246012e5e367d18,10/28/19,67211,Menu Item,46000063709,Breakfast,Served,Start,16.7551,104,2.11,Lbs,HB,51,Dedham,14.6451,0,14.6451,0,10/28/19 8:47,51, 0ace2410-f981-11e9-8246-012e5e367d18
871,Buffalo Wings, 51/0b9e7960f68111e990c345c3f76c0e47,10/23/19,64721,Menu Item,46000063709,Breakfast,Served,Start,18.6952,104,2.11,Lbs,HB,51,Dedham,16.5852,0,16.5852,0,10/24/19 13:09,51, 0b9e7960-f681-11e9-90c3-45c3f76c0e47
872,Buffalo Wings, 51/0c3a3a10e9d111e990c345c3f76c0e47,10/7/19,52053,Menu Item,46000063709,Breakfast,Served,Start,23.0163,105,3.46,Lbs,HB,51,Dedham,19.5563,0,19.5563,0,10/8/19 9:39,51, 0c3a3a10-e9d1-11e9-90c3-45c3f76c0e47
873,Buffalo Wings, 51/0dc0e6c0ed1611e990c345c3f76c0e47,10/12/19,55872,Menu Item,46000063709,Breakfast,Served,Start,10.1413,104,2.11,Lbs,HB,51,Dedham,8.0313,0,8.0313,0,10/12/19 13:31,51, 0dc0e6c0-ed16-11e9-90c3-45c3f76c0e47
874,Buffalo Wings, 51/0fcf4300f74b11e990c345c3f76c0e47,10/25/19,65431,Menu Item,46000063709,Breakfast,Served,Start,15.0576,105,3.46,Lbs,HB,51,Dedham,11.5976,0,11.5976,0,10/25/19 13:15,51, 0fcf4300-f74b-11e9-90c3-45c3f76c0e47
875,Buffalo Wings, 51/0fe63150eb6111e990c345c3f76c0e47,10/9/19,53881,Menu Item,46000063709,Breakfast,Served,Start,21.0101,105,3.46,Lbs,HB,51,Dedham,17.5501,0,17.5501,0,10/10/19 9:23,51, 0fe63150-eb61-11e9-90c3-45c3f76c0e47
876,Buffalo Wings, 51/0fed9a50f6a411e98246012e5e367d18,10/23/19,64838,Menu Item,46000063709,Breakfast,Served,Start,22.2887,105,3.46,Lbs,HB,51,Dedham,18.8287,0,18.8287,0,10/24/19 17:20,51, 0fed9a50-f6a4-11e9-8246-012e5e367d18
877,Buffalo Wings, 51/166cb340ea9511e98246012e5e367d18,10/7/19,52963,Menu Item,46000063709,Breakfast,Served,Start,16.5788,104,2.11,Lbs,HB,51,Dedham,14.4688,0,14.4688,0,10/9/19 9:02,51, 166cb340-ea95-11e9-8246-012e5e367d18
878,Buffalo Wings, 51/1dfdb930f8e411e98246012e5e367d18,10/27/19,66736,Menu Item,46000063709,Breakfast,Served,Start,28.7483,105,3.46,Lbs,HB,51,Dedham,25.2883,0,25.2883,0,10/27/19 14:04,51, 1dfdb930-f8e4-11e9-8246-012e5e367d18
879,Buffalo Wings, 51/1e75be60f72e11e98246012e5e367d18,10/25/19,65159,Menu Item,46000063709,Breakfast,Served,Start,22.6856,105,3.46,Lbs,HB,51,Dedham,19.2256,0,19.2256,0,10/25/19 9:48,51, 1e75be60-f72e-11e9-8246-012e5e367d18
880,Buffalo Wings, 51/20f0fc70eebb11e98246012e5e367d18,10/13/19,57458,Menu Item,46000063709,Breakfast,Served,Start,29.1231,105,3.46,Lbs,HB,51,Dedham,25.6631,0,25.6631,0,10/14/19 15:45,51, 20f0fc70-eebb-11e9-8246-012e5e367d18
881,Buffalo Wings, 51/24f7fdd0f81311e990c345c3f76c0e47,10/26/19,66056,Menu Item,46000063709,Breakfast,Served,Start,18.4968,105,3.46,Lbs,HB,51,Dedham,15.0368,0,15.0368,0,10/26/19 13:08,51, 24f7fdd0-f813-11e9-90c3-45c3f76c0e47
882,Buffalo Wings, 51/26f22870e54111e98246012e5e367d18,10/2/19,45088,Menu Item,46000063709,Breakfast,Served,Start,17.9897,105,3.46,Lbs,HB,51,Dedham,14.5297,0,14.5297,0,10/2/19 14:19,51, 26f22870-e541-11e9-8246-012e5e367d18
883,Buffalo Wings, 51/291644d0f06111e990c345c3f76c0e47,10/15/19,58790,Menu Item,46000063709,Breakfast,Served,Start,14.0655,104,2.11,Lbs,HB,51,Dedham,11.9555,0,11.9555,0,10/16/19 18:06,51, 291644d0-f061-11e9-90c3-45c3f76c0e47
884,Buffalo Wings, 51/31c27780ee8511e98246012e5e367d18,10/13/19,57190,Menu Item,46000063709,Breakfast,Served,Start,15.0135,104,2.11,Lbs,HB,51,Dedham,12.9035,0,12.9035,0,10/14/19 9:19,51, 31c27780-ee85-11e9-8246-012e5e367d18
885,Buffalo Wings, 51/325fddb0e6ea11e990c345c3f76c0e47,10/4/19,47821,Menu Item,46000063709,Breakfast,Served,Start,11.0231,104,2.11,Lbs,HB,51,Dedham,8.9131,0,8.9131,0,10/4/19 17:02,51, 325fddb0-e6ea-11e9-90c3-45c3f76c0e47
886,Buffalo Wings, 51/3d564e60eb7811e990c345c3f76c0e47,10/10/19,54025,Menu Item,46000063709,Breakfast,Served,Start,27.9326,105,3.46,Lbs,HB,51,Dedham,24.4726,0,24.4726,0,10/10/19 12:09,51, 3d564e60-eb78-11e9-90c3-45c3f76c0e47
887,Buffalo Wings, 51/44cc5bc0f5b511e990c345c3f76c0e47,10/23/19,63949,Menu Item,46000063709,Breakfast,Served,Start,18.1661,102,0.83,Lbs,HB,51,Dedham,17.3361,0,17.3361,0,10/23/19 12:51,51, 44cc5bc0-f5b5-11e9-90c3-45c3f76c0e47
888,Buffalo Wings, 51/45e20840f44611e990c345c3f76c0e47,10/20/19,62437,Menu Item,46000063709,Breakfast,Served,Start,13.4041,105,3.46,Lbs,HB,51,Dedham,9.9441,0,9.9441,0,10/21/19 17:04,51, 45e20840-f446-11e9-90c3-45c3f76c0e47
889,Buffalo Wings, 51/495e7a30f29811e98246012e5e367d18,10/19/19,60749,Menu Item,46000063709,Breakfast,Served,Start,14.33,105,3.46,Lbs,HB,51,Dedham,10.87,0,10.87,0,10/19/19 13:46,51, 495e7a30-f298-11e9-8246-012e5e367d18
890,Buffalo Wings, 51/4a37c120f10111e990c345c3f76c0e47,10/16/19,59429,Menu Item,46000063709,Breakfast,Served,Start,23.854,105,3.46,Lbs,HB,51,Dedham,20.394000000000002,0,20.394000000000002,0,10/17/19 13:12,51, 4a37c120-f101-11e9-90c3-45c3f76c0e47
891,Buffalo Wings, 51/4ee6c3e0f36a11e990c345c3f76c0e47,10/20/19,61463,Menu Item,46000063709,Breakfast,Served,Start,24.1186,105,3.46,Lbs,HB,51,Dedham,20.6586,0,20.6586,0,10/20/19 14:49,51, 4ee6c3e0-f36a-11e9-90c3-45c3f76c0e47
892,Buffalo Wings, 51/500f3060f34011e990c345c3f76c0e47,10/20/19,61227,Menu Item,46000063709,Breakfast,Served,Start,23.5233,105,3.46,Lbs,HB,51,Dedham,20.0633,0,20.0633,0,10/20/19 9:49,51, 500f3060-f340-11e9-90c3-45c3f76c0e47
893,Buffalo Wings, 51/689427a0f8c011e98246012e5e367d18,10/27/19,66560,Menu Item,46000063709,Breakfast,Served,Start,25.3973,105,3.46,Lbs,HB,51,Dedham,21.9373,0,21.9373,0,10/27/19 9:48,51, 689427a0-f8c0-11e9-8246-012e5e367d18
894,Buffalo Wings, 51/69f98480edbe11e990c345c3f76c0e47,10/12/19,56508,Menu Item,46000063709,Breakfast,Served,Start,24.8902,105,3.46,Lbs,HB,51,Dedham,21.4302,0,21.4302,0,10/13/19 9:36,51, 69f98480-edbe-11e9-90c3-45c3f76c0e47
895,Buffalo Wings, 51/6f1e3890e45711e990c345c3f76c0e47,10/1/19,43505,Menu Item,46000063709,Breakfast,Served,Start,22.3108,105,3.46,Lbs,HB,51,Dedham,18.8508,0,18.8508,0,10/1/19 10:26,51, 6f1e3890-e457-11e9-90c3-45c3f76c0e47
896,Buffalo Wings, 51/780af810e79c11e990c345c3f76c0e47,10/5/19,48916,Menu Item,46000063709,Breakfast,Served,Start,16.8874,104,2.11,Lbs,HB,51,Dedham,14.7774,0,14.7774,0,10/5/19 14:18,51, 780af810-e79c-11e9-90c3-45c3f76c0e47
897,Buffalo Wings, 51/79760cf0f59611e990c345c3f76c0e47,10/21/19,63734,Menu Item,46000063709,Breakfast,Served,Start,16.5567,104,2.11,Lbs,HB,51,Dedham,14.4467,0,14.4467,0,10/23/19 9:10,51, 79760cf0-f596-11e9-90c3-45c3f76c0e47
898,Buffalo Wings, 51/8acdf830fb1511e990c345c3f76c0e47,10/28/19,68611,Menu Item,46000063709,Breakfast,Served,Start,24.9784,105,3.46,Lbs,HB,51,Dedham,21.5184,0,21.5184,0,10/30/19 9:03,51, 8acdf830-fb15-11e9-90c3-45c3f76c0e47
899,Buffalo Wings, 51/900426c0ec2f11e990c345c3f76c0e47,10/10/19,54758,Menu Item,46000063709,Breakfast,Served,Start,15.1458,104,2.11,Lbs,HB,51,Dedham,13.0358,0,13.0358,0,10/11/19 10:01,51, 900426c0-ec2f-11e9-90c3-45c3f76c0e47
900,Buffalo Wings, 51/9cdd2ab0ef6b11e990c345c3f76c0e47,10/15/19,58025,Menu Item,46000063709,Breakfast,Served,Start,19.8196,105,3.46,Lbs,HB,51,Dedham,16.3596,0,16.3596,0,10/15/19 12:48,51, 9cdd2ab0-ef6b-11e9-90c3-45c3f76c0e47
901,Buffalo Wings, 51/9d76df00fb6611e990c345c3f76c0e47,10/30/19,68911,Menu Item,46000063709,Breakfast,Served,Start,12.6766,104,2.11,Lbs,HB,51,Dedham,10.5666,0,10.5666,0,10/30/19 18:43,51, 9d76df00-fb66-11e9-90c3-45c3f76c0e47
902,Buffalo Wings, 51/9ec44a10f04311e990c345c3f76c0e47,10/15/19,58650,Menu Item,46000063709,Breakfast,Served,Start,19.555,104,2.11,Lbs,HB,51,Dedham,17.445,0,17.445,0,10/16/19 14:35,51, 9ec44a10-f043-11e9-90c3-45c3f76c0e47
903,Buffalo Wings, 51/9fe89a40eddc11e98246012e5e367d18,10/12/19,56638,Menu Item,46000063709,Breakfast,Served,Start,28.7042,105,3.46,Lbs,HB,51,Dedham,25.2442,0,25.2442,0,10/13/19 13:12,51, 9fe89a40-eddc-11e9-8246-012e5e367d18
904,Buffalo Wings, 51/ab141e00e51f11e990c345c3f76c0e47,10/2/19,44791,Menu Item,46000063709,Breakfast,Served,Start,21.7155,105,3.46,Lbs,HB,51,Dedham,18.2555,0,18.2555,0,10/2/19 10:20,51, ab141e00-e51f-11e9-90c3-45c3f76c0e47
905,Buffalo Wings, 51/c08be1d0ecfb11e990c345c3f76c0e47,10/11/19,55714,Menu Item,46000063709,Breakfast,Served,Start,23.9202,105,3.46,Lbs,HB,51,Dedham,20.4602,0,20.4602,0,10/12/19 10:23,51, c08be1d0-ecfb-11e9-90c3-45c3f76c0e47
906,Buffalo Wings, 51/c4c7a430eae111e990c345c3f76c0e47,10/9/19,53329,Menu Item,46000063709,Breakfast,Served,Start,9.78852,104,2.11,Lbs,HB,51,Dedham,7.67852,0,7.67852,0,10/9/19 18:11,51, c4c7a430-eae1-11e9-90c3-45c3f76c0e47
907,Buffalo Wings, 51/c5684c80ec4b11e98246012e5e367d18,10/11/19,54964,Menu Item,46000063709,Breakfast,Served,Start,16.6669,104,2.11,Lbs,HB,51,Dedham,14.5569,0,14.5569,0,10/11/19 13:23,51, c5684c80-ec4b-11e9-8246-012e5e367d18
908,Buffalo Wings, 51/c6354030f66111e990c345c3f76c0e47,10/23/19,64519,Menu Item,46000063709,Breakfast,Served,Start,19.07,104,2.11,Lbs,HB,51,Dedham,16.96,0,16.96,0,10/24/19 9:25,51, c6354030-f661-11e9-90c3-45c3f76c0e47
909,Buffalo Wings, 51/cc9b1c20f5d411e990c345c3f76c0e47,10/23/19,64099,Menu Item,46000063709,Breakfast,Served,Start,13.1836,104,2.11,Lbs,HB,51,Dedham,11.0736,0,11.0736,0,10/23/19 16:36,51, cc9b1c20-f5d4-11e9-90c3-45c3f76c0e47
910,Buffalo Wings, 51/cd80ca10e85311e990c345c3f76c0e47,10/5/19,49947,Menu Item,46000063709,Breakfast,Served,Start,23.4131,105,3.46,Lbs,HB,51,Dedham,19.9531,0,19.9531,0,10/6/19 12:10,51, cd80ca10-e853-11e9-90c3-45c3f76c0e47
911,Buffalo Wings, 51/ceeec880f40511e990c345c3f76c0e47,10/20/19,62053,Menu Item,46000063709,Breakfast,Served,Start,14.8151,104,2.11,Lbs,HB,51,Dedham,12.7051,0,12.7051,0,10/21/19 9:22,51, ceeec880-f405-11e9-90c3-45c3f76c0e47
912,Buffalo Wings, 51/d37ddf80eb9f11e990c345c3f76c0e47,10/10/19,54212,Menu Item,46000063709,Breakfast,Served,Start,17.9236,104,2.11,Lbs,HB,51,Dedham,15.8136,0,15.8136,0,10/10/19 16:52,51, d37ddf80-eb9f-11e9-90c3-45c3f76c0e47
913,Buffalo Wings, 51/d6895320e6af11e990c345c3f76c0e47,10/4/19,47411,Menu Item,46000063709,Breakfast,Served,Start,17.7472,104,2.11,Lbs,HB,51,Dedham,15.6372,0,15.6372,0,10/4/19 10:04,51, d6895320-e6af-11e9-90c3-45c3f76c0e47
914,Buffalo Wings, 51/d72fd880f01411e98246012e5e367d18,10/15/19,58436,Menu Item,46000063709,Breakfast,Served,Start,16.8433,104,2.11,Lbs,HB,51,Dedham,14.7333,0,14.7333,0,10/16/19 9:00,51, d72fd880-f014-11e9-8246-012e5e367d18
915,Buffalo Wings, 51/e13a8110eac711e990c345c3f76c0e47,10/9/19,53222,Menu Item,46000063709,Breakfast,Served,Start,24.0745,105,3.46,Lbs,HB,51,Dedham,20.6145,0,20.6145,0,10/9/19 15:06,51, e13a8110-eac7-11e9-90c3-45c3f76c0e47
916,Buffalo Wings, 51/e1e83590ef4e11e98246012e5e367d18,10/15/19,57863,Menu Item,46000063709,Breakfast,Served,Start,15.6749,104,2.11,Lbs,HB,51,Dedham,13.5649,0,13.5649,0,10/15/19 9:23,51, e1e83590-ef4e-11e9-8246-012e5e367d18
917,Buffalo Wings, 51/e4b387d0e9ee11e98246012e5e367d18,10/7/19,52253,Menu Item,46000063709,Breakfast,Served,Start,28.5058,101,2.12,Lbs,HB,51,Dedham,26.3858,0,26.3858,0,10/8/19 13:13,51, e4b387d0-e9ee-11e9-8246-012e5e367d18
918,Buffalo Wings, 51/f80e7340eea211e990c345c3f76c0e47,10/13/19,57349,Menu Item,46000063709,Breakfast,Served,Start,26.9405,105,3.46,Lbs,HB,51,Dedham,23.4805,0,23.4805,0,10/14/19 12:52,51, f80e7340-eea2-11e9-90c3-45c3f76c0e47
919,Buffalo Wings, 51/f99cf510e5e711e990c345c3f76c0e47,10/2/19,46130,Menu Item,46000063709,Breakfast,Served,Start,17.3724,104,2.11,Lbs,HB,51,Dedham,15.2624,0,15.2624,0,10/3/19 10:13,51, f99cf510-e5e7-11e9-90c3-45c3f76c0e47
920,Buffalo Wings, 54/0a2544c0fa9011e98246012e5e367d18,10/29/19,68338,Menu Item,46000063709,Breakfast,Served,Start,6.6138699999999995,161,2.12,Lbs,HB,54,West hartford,4.493869999999999,0,4.493869999999999,0,10/29/19 17:07,54, 0a2544c0-fa90-11e9-8246-012e5e367d18
921,Buffalo Wings, 54/24a6fec0fb2011e98246012e5e367d18,10/30/19,68647,Menu Item,46000063709,Breakfast,Served,Start,6.0406699999999995,160,1.61,Lbs,HB,54,West hartford,4.43067,0,4.43067,0,10/30/19 10:18,54, 24a6fec0-fb20-11e9-8246-012e5e367d18
922,Buffalo Wings, 54/2fb612f0f98c11e990c345c3f76c0e47,10/28/19,67249,Menu Item,46000063709,Breakfast,Served,Start,8.37757,161,2.12,Lbs,HB,54,West hartford,6.257569999999999,0,6.257569999999999,0,10/28/19 10:07,54, 2fb612f0-f98c-11e9-90c3-45c3f76c0e47
923,Buffalo Wings, 54/441d30d0fa6711e990c345c3f76c0e47,10/29/19,68109,Menu Item,46000063709,Breakfast,Served,Start,4.89426,166,1.59,Lbs,HB,54,West hartford,3.3042599999999998,0,3.3042599999999998,0,10/29/19 12:15,54, 441d30d0-fa67-11e9-90c3-45c3f76c0e47
924,Buffalo Wings, 54/4ab04160fa5511e990c345c3f76c0e47,10/29/19,67972,Menu Item,46000063709,Breakfast,Served,Start,7.098889999999999,161,2.12,Lbs,HB,54,West hartford,4.97889,0,4.97889,0,10/29/19 10:06,54, 4ab04160-fa55-11e9-90c3-45c3f76c0e47
925,Buffalo Wings, 54/5c6506a0f05211e98246012e5e367d18,10/14/19,58705,Menu Item,46000063709,Breakfast,Served,Start,5.59974,160,1.61,Lbs,HB,54,West hartford,3.9897400000000003,0,3.9897400000000003,0,10/16/19 16:20,54, 5c6506a0-f052-11e9-8246-012e5e367d18
926,Buffalo Wings, 54/66a6b1f0f5bf11e98246012e5e367d18,10/23/19,64007,Menu Item,46000063709,Breakfast,Served,Start,6.76819,164,2.11,Lbs,HB,54,West hartford,4.65819,0,4.65819,0,10/23/19 14:03,54, 66a6b1f0-f5bf-11e9-8246-012e5e367d18
927,Buffalo Wings, 54/7df48550eac311e98246012e5e367d18,10/9/19,53195,Menu Item,46000063709,Breakfast,Served,Start,5.48951,166,1.59,Lbs,HB,54,West hartford,3.89951,0,3.89951,0,10/9/19 14:35,54, 7df48550-eac3-11e9-8246-012e5e367d18
928,Buffalo Wings, 54/9313ec40f8bb11e990c345c3f76c0e47,10/27/19,66553,Menu Item,46000063709,Breakfast,Served,Start,8.840539999999999,161,2.12,Lbs,HB,54,West hartford,6.72054,0,6.72054,0,10/27/19 9:13,54, 9313ec40-f8bb-11e9-90c3-45c3f76c0e47
929,Buffalo Wings, 54/94a713c0f66811e990c345c3f76c0e47,10/23/19,64535,Menu Item,46000063709,Breakfast,Served,Start,7.385489999999999,161,2.12,Lbs,HB,54,West hartford,5.26549,0,5.26549,0,10/24/19 10:14,54, 94a713c0-f668-11e9-90c3-45c3f76c0e47
930,Buffalo Wings, 54/98649100f5a411e990c345c3f76c0e47,10/22/19,63803,Menu Item,46000063709,Breakfast,Served,Start,11.8388,164,2.11,Lbs,HB,54,West hartford,9.7288,0,9.7288,0,10/23/19 10:51,54, 98649100-f5a4-11e9-90c3-45c3f76c0e47
931,Buffalo Wings, 54/dff2a6d0fa7511e990c345c3f76c0e47,10/29/19,68212,Menu Item,46000063709,Breakfast,Served,Start,5.77611,166,1.59,Lbs,HB,54,West hartford,4.18611,0,4.18611,0,10/29/19 13:59,54, dff2a6d0-fa75-11e9-90c3-45c3f76c0e47
932,Buffalo Wings, 54/e04304a0eddb11e990c345c3f76c0e47,10/12/19,56635,Menu Item,46000063709,Breakfast,Served,Start,11.1774,165,3.46,Lbs,HB,54,West hartford,7.7174,0,7.7174,0,10/13/19 13:07,54, e04304a0-eddb-11e9-90c3-45c3f76c0e47
933,Buffalo Wings, 55/00553e60f0ee11e98246012e5e367d18,10/16/19,59307,Menu Item,46000063709,Breakfast,Served,Start,5.64383,198,1.9,Lbs,HB,55,Cranston,3.7438300000000004,0,3.7438300000000004,0,10/17/19 10:54,55, 00553e60-f0ee-11e9-8246-012e5e367d18
934,Buffalo Wings, 55/06750a30ec3b11e990c345c3f76c0e47,10/11/19,54829,Menu Item,46000063709,Breakfast,Served,Start,8.708260000000001,197,0.95,Lbs,HB,55,Cranston,7.758260000000001,0,7.758260000000001,0,10/11/19 11:23,55, 06750a30-ec3b-11e9-90c3-45c3f76c0e47
935,Buffalo Wings, 55/57e1cac0ec6811e98246012e5e367d18,10/11/19,55100,Menu Item,46000063709,Breakfast,Served,Start,6.76819,195,3.35,Lbs,HB,55,Cranston,3.41819,0,3.41819,0,10/11/19 16:47,55, 57e1cac0-ec68-11e9-8246-012e5e367d18
936,Buffalo Wings, 55/5fecd1d0f02611e990c345c3f76c0e47,10/16/19,58508,Menu Item,46000063709,Breakfast,Served,Start,5.886340000000001,198,1.9,Lbs,HB,55,Cranston,3.98634,0,3.98634,0,10/16/19 11:05,55, 5fecd1d0-f026-11e9-90c3-45c3f76c0e47
937,Buffalo Wings, 55/6d95ff00fa5d11e990c345c3f76c0e47,10/28/19,68041,Menu Item,46000063709,Breakfast,Served,Start,13.0955,195,3.35,Lbs,HB,55,Cranston,9.7455,0,9.7455,0,10/29/19 11:04,55, 6d95ff00-fa5d-11e9-90c3-45c3f76c0e47
938,Buffalo Wings, 55/6fc45860f41511e990c345c3f76c0e47,10/21/19,62143,Menu Item,46000063709,Breakfast,Served,Start,8.86258,198,1.9,Lbs,HB,55,Cranston,6.96258,0,6.96258,0,10/21/19 11:14,55, 6fc45860-f415-11e9-90c3-45c3f76c0e47
939,Buffalo Wings, 55/80003160f03511e990c345c3f76c0e47,10/16/19,58579,Menu Item,46000063709,Breakfast,Served,Start,6.878419999999999,198,1.9,Lbs,HB,55,Cranston,4.97842,0,4.97842,0,10/16/19 12:53,55, 80003160-f035-11e9-90c3-45c3f76c0e47
940,Buffalo Wings, 55/880749c0ef7211e98246012e5e367d18,10/14/19,58055,Menu Item,46000063709,Breakfast,Served,Start,5.996569999999999,198,1.9,Lbs,HB,55,Cranston,4.09657,0,4.09657,0,10/15/19 13:38,55, 880749c0-ef72-11e9-8246-012e5e367d18
